 DEPTH,BIT,BVOL,CAL,CNC,CVOL,DT,GR,PE,RD,RMSL,RS,SPBR,ZCOR,ZDEN,SPD,TTEN
1246.02,8.5,16.697,10.195,25.1,5.555,95.569,43.412,1.451,42.883,0.429,5.035,60.469,0.101,2.243,8.551,3133.485
1246.1,8.5,16.693,10.195,26.326,5.553,95.506,43.013,1.394,43.932,0.437,5.112,60.238,0.076,2.24,8.551,3127.732
1246.18,8.5,16.689,10.196,28.46,5.551,95.556,42.972,1.402,45.021,0.441,5.164,60.055,0.068,2.246,8.551,3124.032
1246.25,8.5,16.685,10.199,29.974,5.549,95.651,43.996,1.399,46.17,0.435,5.198,59.935,0.057,2.257,8.55,3122.226
1246.33,8.5,16.681,10.205,30.629,5.547,95.714,45.257,1.399,47.368,0.428,5.224,59.909,0.043,2.257,8.549,3120.849
1246.4,8.5,16.677,10.211,30.245,5.545,95.721,45.081,1.388,48.566,0.43,5.247,59.975,0.071,2.252,8.548,3117.517
1246.48,8.5,16.673,10.219,28.801,5.542,95.701,43.348,1.394,49.691,0.436,5.271,60.12,0.036,2.241,8.547,3110.783
1246.56,8.5,16.669,10.226,27.636,5.54,95.675,41.533,1.335,50.675,0.436,5.297,60.312,0.071,2.237,8.546,3101.619
1246.63,8.5,16.665,10.229,27.196,5.538,95.641,40.703,1.338,51.473,0.428,5.324,60.478,0.055,2.236,8.546,3093.539
1246.71,8.5,16.661,10.226,27.542,5.536,95.596,40.59,1.333,52.056,0.418,5.351,60.563,0.122,2.234,8.546,3090.767
1246.78,8.5,16.657,10.216,28.079,5.534,95.574,39.886,1.339,52.389,0.412,5.375,60.563,0.113,2.235,8.546,3095.833
1246.86,8.5,16.653,10.2,28.817,5.532,95.645,39.044,1.349,52.414,0.413,5.395,60.505,0.119,2.229,8.546,3107.641
1246.94,8.5,16.649,10.181,29.413,5.53,95.863,39.569,1.347,52.058,0.423,5.405,60.454,0.063,2.234,8.545,3121.623
1247.01,8.5,16.645,10.156,29.263,5.528,96.227,41.237,1.32,51.261,0.44,5.404,60.459,0.058,2.25,8.544,3132.035
1247.09,8.5,16.641,10.125,28.569,5.525,96.691,42.955,1.281,50.015,0.457,5.392,60.528,0.072,2.258,8.544,3135.09
1247.17,8.5,16.637,10.084,27.544,5.523,97.177,43.205,1.255,48.39,0.465,5.375,60.62,0.094,2.251,8.543,3130.767
1247.24,8.5,16.633,10.033,27.125,5.521,97.575,41.819,1.34,46.536,0.458,5.362,60.706,0.177,2.231,8.543,3122.954
1247.32,8.5,16.629,9.971,27.406,5.519,97.783,40.613,1.459,44.646,0.437,5.362,60.757,0.198,2.201,8.543,3116.794
1247.39,8.5,16.625,9.901,28.055,5.517,97.766,40.992,1.527,42.913,0.407,5.382,60.77,0.199,2.182,8.544,3115.23
1247.47,8.5,16.621,9.827,28.598,5.515,97.575,42.341,1.649,41.492,0.379,5.422,60.766,0.194,2.176,8.544,3117.384
1247.55,8.5,16.617,9.754,28.402,5.513,97.302,43.365,1.571,40.478,0.36,5.477,60.767,0.218,2.186,8.544,3119.971
1247.62,8.5,16.613,9.684,28.422,5.512,97.012,44.056,1.636,39.906,0.349,5.541,60.77,0.186,2.197,8.544,3119.907
1247.7,8.5,16.61,9.619,28.631,5.51,96.718,45.219,1.616,39.756,0.341,5.606,60.764,0.176,2.215,8.544,3116.52
1247.78,8.5,16.606,9.559,28.662,5.508,96.443,46.788,1.611,39.957,0.341,5.667,60.752,0.084,2.213,8.544,3111.938
1247.85,8.5,16.603,9.502,28.666,5.506,96.252,47.281,1.588,40.394,0.355,5.717,60.743,0.091,2.219,8.543,3109.267
1247.93,8.5,16.599,9.448,28.568,5.505,96.212,45.862,1.533,40.926,0.382,5.753,60.751,0.102,2.225,8.543,3110.188
1248,8.5,16.596,9.396,27.959,5.503,96.327,43.559,1.541,41.422,0.408,5.771,60.784,0.099,2.217,8.544,3113.718
1248.08,8.5,16.592,9.344,26.797,5.502,96.534,41.727,1.436,41.791,0.415,5.776,60.836,0.059,2.217,8.544,3117.25
1248.16,8.5,16.589,9.293,25.592,5.5,96.754,40.477,1.484,42.002,0.409,5.772,60.898,0.083,2.211,8.545,3118.671
1248.23,8.5,16.585,9.244,24.483,5.499,96.938,38.652,1.497,42.092,0.401,5.768,60.96,0.119,2.208,8.545,3117.756
1248.31,8.5,16.582,9.197,24.667,5.497,97.068,35.754,1.536,42.145,0.391,5.772,61.009,0.102,2.207,8.546,3115.851
1248.39,8.5,16.579,9.156,26.279,5.496,97.106,33.36,1.545,42.269,0.374,5.792,61.049,0.063,2.203,8.547,3114.362
1248.46,8.5,16.575,9.123,28.416,5.494,96.98,32.818,1.55,42.556,0.361,5.833,61.083,0.084,2.208,8.548,3113.711
1248.54,8.5,16.572,9.099,29.463,5.493,96.631,33.648,1.561,43.052,0.359,5.892,61.113,0.029,2.207,8.549,3113.768
1248.61,8.5,16.569,9.083,28.021,5.492,96.07,34.439,1.569,43.737,0.367,5.965,61.109,0.061,2.221,8.549,3114.191
1248.69,8.5,16.566,9.074,25.892,5.49,95.391,34.356,1.595,44.543,0.378,6.04,61.05,0.034,2.224,8.549,3115.139
1248.77,8.5,16.563,9.068,24.811,5.489,94.719,33.291,1.585,45.378,0.392,6.108,60.921,0.089,2.234,8.549,3117.562
1248.84,8.5,16.559,9.064,25.072,5.488,94.145,32.015,1.581,46.161,0.42,6.161,60.739,0.047,2.236,8.549,3122.475
1248.92,8.5,16.556,9.059,25.352,5.487,93.685,31.271,1.566,46.842,0.469,6.193,60.532,0.047,2.24,8.549,3129.585
1248.99,8.5,16.553,9.055,24.831,5.485,93.324,31.362,1.562,47.409,0.526,6.207,60.341,0.06,2.237,8.548,3136.995
1249.07,8.5,16.55,9.05,23.965,5.484,93.082,32.388,1.561,47.879,0.555,6.203,60.187,0.055,2.234,8.547,3142.355
1249.15,8.5,16.547,9.045,23.675,5.483,93.008,33.016,1.592,48.28,0.547,6.187,60.054,0.025,2.232,8.547,3144.184
1249.22,8.5,16.544,9.042,24.215,5.481,93.097,32.879,1.613,48.634,0.529,6.161,59.911,0.058,2.237,8.546,3142.429
1249.3,8.5,16.54,9.041,24.574,5.48,93.256,32.83,1.634,48.954,0.516,6.131,59.737,0.087,2.248,8.546,3138.271
1249.38,8.5,16.537,9.041,24.215,5.479,93.361,33.732,1.576,49.26,0.507,6.106,59.538,0.037,2.244,8.547,3133.253
1249.45,8.5,16.534,9.042,23.212,5.478,93.358,35.65,1.581,49.575,0.494,6.095,59.363,0.052,2.247,8.548,3128.948
1249.53,8.5,16.531,9.042,22.014,5.476,93.297,37.03,1.54,49.913,0.479,6.105,59.25,0.082,2.242,8.549,3126.641
1249.6,8.5,16.528,9.042,21.422,5.475,93.264,36.6,1.537,50.271,0.467,6.133,59.21,0.055,2.247,8.551,3127.115
1249.68,8.5,16.525,9.04,21.857,5.474,93.29,34.995,1.477,50.625,0.467,6.173,59.23,0.095,2.247,8.552,3130.704
1249.76,8.5,16.521,9.038,23.052,5.473,93.344,34.263,1.641,50.934,0.484,6.213,59.286,0.065,2.239,8.553,3137.11
1249.83,8.5,16.518,9.036,24.438,5.471,93.386,34.874,1.58,51.153,0.511,6.241,59.321,0.065,2.233,8.553,3145.215
1249.91,8.5,16.515,9.034,25.614,5.47,93.416,36.322,1.562,51.244,0.538,6.25,59.295,0.069,2.232,8.553,3153.077
1249.99,8.5,16.512,9.032,26.205,5.469,93.479,37.992,1.509,51.17,0.557,6.234,59.222,0.105,2.233,8.552,3158.395
1250.06,8.5,16.509,9.03,25.953,5.468,93.613,38.893,1.505,50.914,0.564,6.195,59.126,0.071,2.226,8.55,3159.394
1250.14,8.5,16.506,9.03,24.873,5.466,93.807,38.756,1.506,50.472,0.559,6.136,59,0.084,2.227,8.547,3156.037
1250.21,8.5,16.503,9.032,23.505,5.465,94.001,37.46,1.511,49.859,0.544,6.061,58.847,0.059,2.221,8.545,3150.276
1250.29,8.5,16.499,9.037,22.725,5.464,94.135,35.414,1.521,49.109,0.525,5.977,58.684,0.056,2.227,8.543,3145.006
1250.37,8.5,16.496,9.042,23.272,5.462,94.193,34.078,1.538,48.268,0.512,5.889,58.537,0.076,2.224,8.542,3143.058
1250.44,8.5,16.493,9.046,25.159,5.461,94.194,34.7,1.503,47.394,0.511,5.802,58.441,0.08,2.232,8.542,3146.534
1250.52,8.5,16.49,9.049,27.016,5.46,94.154,36.437,1.477,46.531,0.519,5.719,58.414,0.087,2.229,8.542,3155.85
1250.59,8.5,16.487,9.05,26.931,5.459,94.068,37.602,1.462,45.698,0.527,5.639,58.459,0.058,2.23,8.542,3169.489
1250.67,8.5,16.484,9.05,24.942,5.457,93.923,37.27,1.446,44.869,0.531,5.556,58.569,0.056,2.234,8.541,3184.104
1250.75,8.5,16.481,9.049,22.993,5.456,93.732,35.996,1.437,43.982,0.533,5.463,58.728,0.032,2.243,8.541,3195.114
1250.82,8.5,16.477,9.049,22.519,5.455,93.537,35.225,1.397,42.96,0.533,5.354,58.89,0.112,2.259,8.54,3198.723
1250.9,8.5,16.474,9.049,23.329,5.454,93.391,35.138,1.414,41.734,0.53,5.225,59.019,0.072,2.258,8.54,3193.815
1250.98,8.5,16.471,9.05,24.185,5.452,93.328,35.258,1.405,40.258,0.524,5.078,59.114,0.096,2.254,8.54,3182.54
1251.05,8.5,16.468,9.051,24.124,5.451,93.34,35.639,1.423,38.515,0.517,4.917,59.173,0.041,2.245,8.541,3169.516
1251.13,8.5,16.465,9.053,23.733,5.45,93.376,36.814,1.372,36.522,0.506,4.748,59.179,0.083,2.246,8.541,3160.224
1251.2,8.5,16.462,9.054,23.93,5.449,93.374,38.054,1.369,34.331,0.492,4.573,59.132,0.048,2.247,8.541,3158.183
1251.28,8.5,16.458,9.056,24.473,5.447,93.308,38.693,1.182,32.024,0.476,4.395,59.064,0.105,2.252,8.541,3162.887
1251.36,8.5,16.455,9.056,24.556,5.446,93.224,38.709,1.065,29.699,0.463,4.218,59.016,0.096,2.258,8.54,3170.195
1251.43,8.5,16.452,9.057,23.825,5.445,93.191,38.418,1.056,27.453,0.455,4.045,59.012,0.087,2.262,8.54,3174.75
1251.51,8.5,16.449,9.056,23.032,5.443,93.239,38.721,1.197,25.346,0.452,3.878,59.053,0.103,2.268,8.54,3172.729
1251.59,8.5,16.446,9.055,22.896,5.442,93.33,39.38,1.409,23.388,0.448,3.718,59.109,0.044,2.254,8.541,3164.001
1251.66,8.5,16.443,9.053,23.517,5.441,93.396,40.071,1.457,21.55,0.443,3.562,59.147,0.039,2.253,8.543,3151.799
1251.74,8.5,16.439,9.051,24.118,5.44,93.367,40.715,1.414,19.798,0.438,3.413,59.166,0.081,2.26,8.544,3140.48
1251.81,8.5,16.436,9.048,23.836,5.438,93.182,41.121,1.355,18.128,0.436,3.273,59.172,0.074,2.259,8.545,3133.014
1251.89,8.5,16.433,9.045,22.993,5.437,92.803,40.987,1.432,16.573,0.439,3.148,59.175,0.087,2.259,8.546,3129.646
1251.97,8.5,16.43,9.042,22.494,5.436,92.252,41.044,1.602,15.189,0.443,3.046,59.191,0.053,2.253,8.546,3128.297
1252.04,8.5,16.427,9.04,22.798,5.435,91.619,42.706,1.642,14.027,0.443,2.969,59.234,0.061,2.266,8.547,3126.555
1252.12,8.5,16.424,9.04,23.299,5.433,91.028,45.6,1.651,13.114,0.44,2.918,59.291,0.114,2.283,8.547,3123.477
1252.2,8.5,16.42,9.04,23.246,5.432,90.578,47.947,1.623,12.447,0.437,2.892,59.334,0.072,2.284,8.547,3119.982
1252.27,8.5,16.417,9.041,22.995,5.431,90.321,47.627,1.634,12.011,0.443,2.888,59.346,0.05,2.285,8.548,3117.847
1252.35,8.5,16.414,9.042,23.717,5.429,90.3,44.559,1.621,11.786,0.462,2.904,59.296,0.079,2.277,8.549,3117.868
1252.42,8.5,16.411,9.041,25.102,5.428,90.551,40.725,1.633,11.759,0.482,2.936,59.161,0.063,2.264,8.549,3119.015
1252.5,8.5,16.408,9.04,26.077,5.427,91.049,37.658,1.605,11.928,0.49,2.977,58.924,0.088,2.251,8.549,3119.136
1252.58,8.5,16.405,9.038,26.532,5.426,91.685,35.826,1.611,12.288,0.486,3.02,58.589,0.068,2.24,8.55,3116.69
1252.65,8.5,16.401,9.037,26.974,5.424,92.319,35.015,1.656,12.841,0.487,3.059,58.187,0.071,2.231,8.55,3111.889
1252.73,8.5,16.398,9.036,27.787,5.423,92.853,34.605,1.75,13.586,0.507,3.095,57.788,0.04,2.223,8.55,3106.523
1252.8,8.5,16.395,9.034,28.612,5.422,93.258,34.157,1.575,14.516,0.55,3.131,57.429,0.058,2.224,8.551,3102.872
1252.88,8.5,16.392,9.033,28.856,5.421,93.547,33.921,1.431,15.609,0.593,3.172,57.132,0.087,2.225,8.551,3102.355
1252.96,8.5,16.389,9.031,28.694,5.419,93.719,33.689,1.24,16.831,0.609,3.222,56.904,0.091,2.23,8.552,3104.619
1253.03,8.5,16.386,9.031,28.871,5.418,93.754,33.114,1.303,18.14,0.6,3.281,56.736,0.068,2.228,8.552,3107.893
1253.11,8.5,16.383,9.032,28.995,5.417,93.664,32.503,1.329,19.504,0.583,3.35,56.619,0.072,2.218,8.552,3109.948
1253.19,8.5,16.379,9.035,28.678,5.416,93.506,32.196,1.486,20.914,0.574,3.426,56.548,0.083,2.223,8.552,3109.374
1253.26,8.5,16.376,9.039,28.078,5.414,93.353,32.961,1.527,22.378,0.575,3.51,56.498,0.106,2.228,8.552,3106.349
1253.34,8.5,16.373,9.042,27.196,5.413,93.243,35.263,1.555,23.926,0.582,3.601,56.44,0.085,2.239,8.552,3102.474
1253.41,8.5,16.37,9.044,26.557,5.412,93.164,37.479,1.548,25.601,0.591,3.699,56.373,0.058,2.239,8.552,3099.952
1253.49,8.5,16.367,9.045,26.924,5.411,93.077,37.77,1.574,27.459,0.598,3.805,56.305,0.095,2.248,8.552,3100.63
1253.57,8.5,16.364,9.044,28.128,5.409,92.984,36.478,1.577,29.554,0.603,3.923,56.256,0.03,2.242,8.552,3105.26
1253.64,8.5,16.36,9.042,28.645,5.408,92.954,34.871,1.54,31.913,0.609,4.056,56.248,0.048,2.242,8.552,3113.121
1253.72,8.5,16.357,9.04,27.197,5.407,93.065,34.231,1.485,34.483,0.607,4.204,56.297,0.112,2.235,8.551,3122.492
1253.8,8.5,16.354,9.038,24.784,5.405,93.318,35.261,1.503,37.128,0.594,4.362,56.378,0.083,2.225,8.55,3131.872
1253.87,8.5,16.351,9.036,23.417,5.404,93.633,37.031,1.52,39.655,0.575,4.523,56.446,0.091,2.216,8.548,3140.605
1253.95,8.5,16.348,9.036,23.491,5.403,93.905,38.357,1.536,41.879,0.564,4.677,56.464,0.068,2.215,8.547,3148.695
1254.02,8.5,16.345,9.037,23.9,5.402,94.084,38.563,1.533,43.685,0.561,4.823,56.433,0.053,2.221,8.546,3155.909
1254.1,8.5,16.342,9.039,23.919,5.4,94.199,37.86,1.552,45.057,0.561,4.967,56.39,0.048,2.219,8.545,3161.092
1254.18,8.5,16.338,9.043,24.019,5.399,94.298,36.527,1.562,46.053,0.556,5.121,56.37,0.052,2.205,8.544,3162.576
1254.25,8.5,16.335,9.048,25.031,5.398,94.386,35.394,1.602,46.768,0.553,5.295,56.36,0.03,2.204,8.543,3159.527
1254.33,8.5,16.332,9.054,26.595,5.397,94.424,35.142,1.568,47.293,0.557,5.493,56.345,0.096,2.212,8.543,3152.986
1254.4,8.5,16.329,9.058,27.245,5.395,94.367,35.489,1.571,47.696,0.564,5.706,56.298,0.083,2.222,8.543,3146.148
1254.48,8.5,16.326,9.06,26.641,5.394,94.196,36.252,1.483,48.04,0.568,5.92,56.19,0.079,2.232,8.543,3142.981
1254.56,8.5,16.323,9.059,26.008,5.393,93.943,36.844,1.526,48.394,0.568,6.122,56.012,0.069,2.235,8.544,3145.973
1254.63,8.5,16.319,9.057,25.887,5.392,93.664,37.2,1.509,48.825,0.565,6.301,55.769,0.108,2.237,8.545,3154.578
1254.71,8.5,16.316,9.055,26.025,5.39,93.404,36.797,1.508,49.375,0.558,6.454,55.488,0.075,2.236,8.546,3165.362
1254.79,8.5,16.313,9.054,26.737,5.389,93.205,35.077,1.449,50.046,0.547,6.582,55.196,0.062,2.244,8.547,3173.679
1254.86,8.5,16.31,9.052,28.178,5.388,93.106,33.184,1.493,50.804,0.534,6.684,54.912,0.099,2.247,8.547,3176.125
1254.94,8.5,16.307,9.049,30.098,5.386,93.099,32.773,1.499,51.596,0.523,6.767,54.66,0.068,2.244,8.547,3172.206
1255.01,8.5,16.304,9.044,31.491,5.385,93.124,34.193,1.55,52.363,0.515,6.836,54.453,0.035,2.23,8.547,3164.121
1255.09,8.5,16.3,9.038,31.383,5.384,93.12,35.389,1.54,53.054,0.506,6.897,54.291,0.112,2.221,8.547,3155.339
1255.17,8.5,16.297,9.033,29.726,5.383,93.075,34.728,1.521,53.624,0.49,6.958,54.157,0.001,2.209,8.547,3148.812
1255.24,8.5,16.294,9.031,27.377,5.381,93.034,33.456,1.506,54.029,0.468,7.019,54.022,0.056,2.21,8.548,3146.135
1255.32,8.5,16.291,9.032,25.697,5.38,93.054,33.468,1.619,54.235,0.448,7.082,53.894,0.093,2.212,8.549,3147.533
1255.4,8.5,16.288,9.034,25.145,5.379,93.112,35.054,1.691,54.23,0.432,7.144,53.789,0.081,2.22,8.55,3152.355
1255.47,8.5,16.285,9.037,25.432,5.378,93.122,36.348,1.576,54.038,0.42,7.209,53.718,0.079,2.221,8.551,3159.445
1255.55,8.5,16.282,9.039,25.783,5.376,93.05,35.795,1.629,53.72,0.413,7.28,53.663,0.077,2.223,8.551,3167.463
1255.62,8.5,16.278,9.039,25.812,5.375,92.943,34.426,1.659,53.353,0.41,7.365,53.598,0.084,2.222,8.55,3174.938
1255.7,8.5,16.275,9.039,26.062,5.374,92.845,33.213,1.91,53.004,0.407,7.466,53.488,0.036,2.216,8.549,3180.432
1255.78,8.5,16.272,9.04,26.485,5.373,92.725,32.67,1.797,52.714,0.403,7.582,53.328,0.056,2.216,8.549,3182.768
1255.85,8.5,16.269,9.042,26.219,5.371,92.506,33.063,1.841,52.502,0.398,7.702,53.127,0.049,2.214,8.549,3181.603
1255.93,8.5,16.266,9.045,25.352,5.37,92.154,34.298,1.747,52.369,0.397,7.814,52.93,0.089,2.217,8.549,3177.636
1256.01,8.5,16.263,9.048,25.087,5.369,91.742,36.237,1.807,52.307,0.404,7.909,52.769,0.08,2.215,8.55,3172.198
1256.08,8.5,16.259,9.052,25.701,5.368,91.398,38.268,1.666,52.308,0.414,7.98,52.645,0.08,2.216,8.551,3166.235
1256.16,8.5,16.256,9.055,26.169,5.366,91.174,39.739,1.662,52.359,0.419,8.028,52.525,0.068,2.222,8.552,3159.809
1256.23,8.5,16.253,9.056,25.825,5.365,91.032,39.371,1.664,52.427,0.421,8.056,52.365,0.043,2.215,8.553,3152.322
1256.31,8.5,16.25,9.054,25.51,5.364,90.945,37.125,1.728,52.457,0.423,8.061,52.156,0.07,2.215,8.553,3143.271
1256.39,8.5,16.247,9.05,25.719,5.362,90.964,34.705,1.593,52.376,0.427,8.039,51.913,0.043,2.214,8.554,3132.96
1256.46,8.5,16.244,9.045,26.087,5.361,91.16,33.592,1.533,52.113,0.433,7.983,51.67,0.06,2.227,8.555,3122.941
1256.54,8.5,16.24,9.041,26.011,5.36,91.493,34.172,1.559,51.628,0.443,7.892,51.463,0.106,2.233,8.556,3115.45
1256.61,8.5,16.237,9.039,25.161,5.359,91.77,35.006,1.629,50.914,0.463,7.77,51.316,0.031,2.23,8.556,3112.564
1256.69,8.5,16.234,9.04,24.788,5.357,91.796,35.069,1.505,50.001,0.495,7.63,51.237,0.051,2.228,8.557,3114.881
1256.77,8.5,16.231,9.041,25.632,5.356,91.56,34.774,1.509,48.952,0.529,7.484,51.196,0.058,2.226,8.557,3121.104
1256.84,8.5,16.228,9.042,27.362,5.355,91.24,34.941,1.509,47.835,0.549,7.337,51.152,0.076,2.227,8.557,3128.345
1256.92,8.5,16.225,9.041,28.484,5.354,91.016,35.76,1.566,46.709,0.557,7.189,51.102,0.058,2.234,8.557,3133.432
1257,8.5,16.222,9.038,28.065,5.352,90.894,36.255,1.289,45.604,0.559,7.036,51.042,0.088,2.243,8.557,3134.428
1257.07,8.5,16.218,9.035,26.951,5.351,90.733,35.832,1.213,44.527,0.559,6.878,50.971,0.07,2.239,8.556,3131.589
1257.15,8.5,16.215,9.033,25.725,5.35,90.427,34.852,1.089,43.466,0.557,6.722,50.887,0.07,2.235,8.556,3127.148
1257.22,8.5,16.212,9.033,25.249,5.349,90.009,33.369,1.176,42.394,0.551,6.579,50.805,0.076,2.236,8.555,3124.389
1257.3,8.5,16.209,9.035,25.253,5.347,89.6,31.753,1.19,41.279,0.549,6.46,50.717,0.063,2.246,8.555,3125.874
1257.38,8.5,16.206,9.039,25.344,5.346,89.279,30.855,1.235,40.104,0.556,6.37,50.617,0.107,2.251,8.554,3132.243
1257.45,8.5,16.203,9.043,25.309,5.345,89.03,31.211,1.332,38.887,0.571,6.313,50.513,0.067,2.255,8.553,3141.749
1257.53,8.5,16.199,9.047,24.834,5.343,88.789,32.577,1.426,37.684,0.591,6.288,50.402,0.078,2.252,8.552,3151.036
1257.61,8.5,16.196,9.051,24.312,5.342,88.497,33.997,1.432,36.587,0.607,6.294,50.285,0.071,2.25,8.551,3156.509
1257.68,8.5,16.193,9.054,24.278,5.341,88.11,34.823,1.611,35.692,0.615,6.33,50.162,0.073,2.243,8.551,3156.337
1257.76,8.5,16.19,9.056,24.546,5.34,87.613,34.969,1.56,35.07,0.607,6.394,50.041,0.048,2.246,8.55,3151.625
1257.83,8.5,16.187,9.057,24.394,5.338,87.055,34.824,1.558,34.756,0.583,6.473,49.93,0.095,2.258,8.55,3145.515
1257.91,8.5,16.184,9.059,23.572,5.337,86.558,34.501,1.455,34.753,0.56,6.555,49.841,0.084,2.272,8.55,3141.516
1257.99,8.5,16.18,9.062,22.619,5.336,86.243,34.569,1.654,35.053,0.563,6.625,49.773,0.09,2.278,8.55,3141.928
1258.06,8.5,16.177,9.065,22.102,5.335,86.139,35.787,1.789,35.642,0.595,6.671,49.738,0.07,2.281,8.55,3146.825
1258.14,8.5,16.174,9.066,21.811,5.333,86.141,37.168,2.017,36.498,0.642,6.685,49.753,0.061,2.284,8.549,3154.255
1258.21,8.5,16.171,9.067,21.624,5.332,86.112,37.254,1.849,37.568,0.668,6.661,49.81,0.063,2.29,8.548,3161.713
1258.29,8.5,16.168,9.067,21.816,5.331,86.008,36.17,1.445,38.769,0.649,6.594,49.868,0.085,2.302,8.548,3167.435
1258.37,8.5,16.165,9.067,22.433,5.329,85.909,35.37,1.261,40.001,0.606,6.487,49.898,0.08,2.297,8.547,3171.298
1258.44,8.5,16.161,9.066,23.179,5.328,85.894,35.286,1.199,41.178,0.571,6.348,49.885,0.071,2.293,8.547,3174.461
1258.52,8.5,16.158,9.066,23.729,5.327,85.911,35.277,1.257,42.232,0.55,6.194,49.847,0.08,2.292,8.547,3177.793
1258.6,8.5,16.155,9.066,23.973,5.326,85.828,34.655,1.289,43.108,0.535,6.044,49.812,0.083,2.295,8.547,3180.67
1258.67,8.5,16.152,9.066,23.329,5.324,85.595,33.785,1.371,43.756,0.526,5.913,49.81,0.09,2.295,8.547,3181.66
1258.75,8.5,16.149,9.065,21.991,5.323,85.289,33.94,1.616,44.128,0.528,5.811,49.834,0.122,2.293,8.547,3179.129
1258.82,8.5,16.146,9.065,20.701,5.322,85.02,35.026,1.641,44.181,0.546,5.736,49.848,0.096,2.297,8.547,3172.206
1258.9,8.5,16.142,9.065,20.043,5.32,84.849,35.985,1.7,43.903,0.572,5.68,49.794,0.067,2.293,8.548,3161.21
1258.98,8.5,16.139,9.065,20.48,5.319,84.793,35.732,1.605,43.327,0.585,5.634,49.645,0.077,2.292,8.549,3148.022
1259.05,8.5,16.136,9.066,21.293,5.318,84.832,34.975,1.585,42.523,0.573,5.593,49.45,0.116,2.293,8.55,3135.628
1259.13,8.5,16.133,9.068,21.558,5.317,84.913,35.086,1.569,41.578,0.547,5.55,49.295,0.083,2.296,8.551,3127.005
1259.21,8.5,16.13,9.07,21.254,5.315,84.979,35.955,1.556,40.55,0.525,5.504,49.241,0.148,2.301,8.551,3124.19
1259.28,8.5,16.127,9.073,20.879,5.314,85.04,36.269,1.551,39.449,0.511,5.447,49.299,0.046,2.297,8.552,3127.434
1259.36,8.5,16.123,9.076,21.119,5.313,85.183,35.156,1.531,38.239,0.506,5.376,49.435,0.094,2.303,8.552,3135.132
1259.43,8.5,16.12,9.076,21.803,5.311,85.463,34.227,1.618,36.873,0.504,5.288,49.595,0.093,2.303,8.552,3144.395
1259.51,8.5,16.117,9.075,22.413,5.31,85.779,34.728,1.67,35.326,0.5,5.183,49.741,0.06,2.295,8.551,3152.073
1259.59,8.5,16.114,9.073,22.555,5.309,85.933,35.589,1.714,33.611,0.499,5.066,49.875,0.035,2.291,8.551,3156.479
1259.66,8.5,16.111,9.07,22.357,5.308,85.84,34.887,1.647,31.783,0.499,4.946,50.007,0.069,2.294,8.552,3158.17
1259.74,8.5,16.107,9.066,22.055,5.306,85.631,33.183,1.622,29.901,0.495,4.829,50.152,0.074,2.302,8.552,3158.883
1259.82,8.5,16.104,9.063,21.748,5.305,85.518,33.328,1.553,28.003,0.49,4.717,50.315,0.087,2.303,8.553,3160.112
1259.89,8.5,16.101,9.061,21.715,5.304,85.589,35.644,1.625,26.091,0.486,4.604,50.459,0.031,2.303,8.553,3161.963
1259.97,8.5,16.098,9.059,21.496,5.303,85.752,38.208,1.683,24.157,0.485,4.482,50.555,0.1,2.303,8.553,3163.393
1260.04,8.5,16.095,9.059,21.108,5.301,85.863,39.616,1.684,22.213,0.489,4.346,50.601,0.101,2.303,8.553,3162.772
1260.12,8.5,16.092,9.059,20.76,5.3,85.869,39.3,1.652,20.314,0.495,4.2,50.62,0.009,2.302,8.553,3159.136
1260.2,8.5,16.088,9.058,20.475,5.299,85.81,38.112,1.623,18.547,0.502,4.056,50.642,0.078,2.304,8.553,3152.999
1260.27,8.5,16.085,9.057,20.755,5.297,85.726,37.708,1.789,17.004,0.506,3.931,50.675,0.113,2.29,8.553,3146.161
1260.35,8.5,16.082,9.054,21.469,5.296,85.558,38.37,1.93,15.759,0.503,3.841,50.72,0.083,2.28,8.553,3140.589
1260.42,8.5,16.079,9.052,22.363,5.295,85.155,39.965,2.015,14.848,0.5,3.797,50.752,0.062,2.283,8.554,3137.354
1260.5,8.5,16.076,9.052,22.9,5.294,84.382,41.827,2.084,14.273,0.512,3.804,50.76,0.042,2.296,8.554,3136.161
1260.58,8.5,16.073,9.055,22.279,5.292,83.253,42.531,1.988,14.013,0.549,3.863,50.733,0.091,2.324,8.554,3136.016
1260.65,8.5,16.069,9.061,20.66,5.291,81.971,42.083,1.994,14.041,0.608,3.969,50.663,0.095,2.345,8.554,3135.858
1260.73,8.5,16.066,9.069,19.392,5.29,80.832,41.905,1.958,14.324,0.68,4.115,50.559,0.13,2.364,8.554,3134.971
1260.81,8.5,16.063,9.075,19.153,5.288,80.043,42.778,1.979,14.821,0.761,4.29,50.438,0.055,2.364,8.554,3132.963
1260.88,8.5,16.06,9.078,19.456,5.287,79.641,43.652,1.929,15.482,0.854,4.481,50.31,0.043,2.355,8.554,3129.769
1260.96,8.5,16.057,9.078,19.613,5.286,79.569,43.733,1.897,16.252,0.927,4.671,50.196,0.068,2.339,8.554,3125.403
1261.03,8.5,16.054,9.075,19.443,5.285,79.755,42.416,1.986,17.076,0.94,4.842,50.109,0.082,2.327,8.555,3119.62
1261.11,8.5,16.05,9.072,19.472,5.283,80.111,40.631,2.109,17.925,0.898,4.974,50.052,0.024,2.317,8.555,3112.152
